node1,weight,node2
Gabriel Garcia Marquez and Latin American Literature,0.48317926060538763,French Modernity and Its Discontents
Gabriel Garcia Marquez and Latin American Literature,0.3020610855023221,ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET
Gabriel Garcia Marquez and Latin American Literature,0.3573872007478912,APPROACHES TO GENRE: THE END IS COMING: APOCALYPSE IN FILM AND LITERATURE
Gabriel Garcia Marquez and Latin American Literature,0.25006888251674736,MODERN SCI-FI CINEMA
Gabriel Garcia Marquez and Latin American Literature,0.18428952369652282,INTRODUCTION TO HISPANIC LINGUISTICS
Gabriel Garcia Marquez and Latin American Literature,0.10176595285249222,BAD KIDS: MISFITS AND MAYHEM IN LITERATURE AND FILM
Gabriel Garcia Marquez and Latin American Literature,0.2860004877290052,HISTORY AND THEORY OF ANIMATION
NEURODEGENERATIVE DISEAS,0.17695926995865752,BIOLOGY OF HUMAN DISEASE
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.17096690135999956,MANAGING LIFE-THREATENING ILLNESS FROM A PALLIATIVE CARE PERSPECTIVE
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.16406840486125557,CASE STUDY: CANCER
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.10319307478304861,NUTRITIONAL ASPECTS OF DISEASE
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.20556060209801774,NURSING ADMINISTRATION PRACTICUM
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.21652527678146763,INTERMEDIATE PRINCIPLES OF PEDIATRIC ACUTE CARE
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.11304435278052548,INTEGRATING CLASSROOM AND CLINICAL PEDAGOGIES IN NURSING EDUCATION
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.13961783329169972,ADV SPAN/MED PROFS: Advanced Medical Spanish
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.20712094788351645,RACE GENDER CLASS AND THE HISTORY OF AMERICAN HEALTH CARE
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.2948381373208337,NURSING IN THE COMMUNITY
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.13351540333223189,LEADERSHIP ADVOCACY AND THE PRACTICE OF INTEGRATED NURSING CARE OF ASD
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.16554140350568003,FOUNDA OF PUBLIC HEALTH
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.18552217527267162,INTEGRATION I
PC CLIN PRAC:COMPLEX DIAGNOSIS AND MANAGEMENT OF ADULTS ACROSS THE LIFESPAN,0.23120137823685336,PUBLIC POLICY AND THE NATION'S HEALTH
CONTEMP AMER CITY/CHALLG: The Contemporary American City and its Challenges,0.10297264455000939,STUDY OF A GENRE: GOTHIC
CONTEMP AMER CITY/CHALLG: The Contemporary American City and its Challenges,0.11412900741366695,BIOCHEMISTRY RESEARCH
HIST OF SPANISH LANGUAGE,0.22682319804181353,ACCEL INTERMEDIATE SPAN
HIST OF SPANISH LANGUAGE,0.14820428389851464,ELEMENTARY SPANISH II
HIST OF SPANISH LANGUAGE,0.156565059908066,BUSINESS SPANISH I
HIST OF SPANISH LANGUAGE,0.17084498795294156,TOPICS: LATIN LITERATURE: ELEGY
HIST OF SPANISH LANGUAGE,0.14430816394180473,INTRODUCTION TO HISPANIC LINGUISTICS
HIST OF SPANISH LANGUAGE,0.1373422114907598,Spanish Surrealism:  The Works of Salvador Dali
HIST OF SPANISH LANGUAGE,0.14905567195035957,TOPICS: LATIN LITERATURE: CATULLUS
CLAY PRACTICES,0.1757129397271549,INTRODUCTION TO CLAY: THE POTTER'S WHEEL AND BEYOND
MULTISCLE MDLNG/BIO SYS,0.14968988613923045,COMP SCI/ENRGY&CHEM TRAN
MULTISCLE MDLNG/BIO SYS,0.13252388698173886,STOCHASTIC PROCESSES
MULTISCLE MDLNG/BIO SYS,0.10167023775693027,SIGNAL & INF PROCESSING
WORLDS OF INDIAN OCEAN,0.12939988966946156,MIGRATION & MIDDLE EAST
WORLDS OF INDIAN OCEAN,0.13813909101205377,INTRO TO MODERN INDIA
WORLDS OF INDIAN OCEAN,0.10110931929588172,N.AFRICA:HISTCULTRSOC
WORLDS OF INDIAN OCEAN,0.1424533146300482,HISTCLTR EARLY INDIA: HISTORY CULTURE AND RELIGION IN EARLY INDIA
MACHINE FOR SEEING: ARCHITECTURE AND THE MOVING IMAGE,0.10730438364038465,MAKING SPACE AND PUBLIC ART
MACHINE FOR SEEING: ARCHITECTURE AND THE MOVING IMAGE,0.10027006135931203,CINEMA PRODUCTION
GRAD PROSEMINAR IN MATH,0.18393442866831,ABSTRACT ALGEBRA
GRAD PROSEMINAR IN MATH,0.10089100460695295,INTR TO OPTIMIZ THEORY
CHEMICAL REACTOR DESIGN,0.11448994798615413,THERMODYNAMICS OF FLUIDS
CHEMICAL REACTOR DESIGN,0.13051789178884818,COMP SCI/ENRGY&CHEM TRAN
STRESS NEUROSCIENCE,0.10243242181652054,SOCIAL PSYCHOLOGY
STRESS NEUROSCIENCE,0.13337285530332987,ELECTROMAG II
STRESS NEUROSCIENCE,0.21521910044083645,NEUROENDOCRINOLOGY
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.11665237463716888,JOYCE'S ULYSSES:  MAKING READINGS
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.10565774246858663,CREATIVE WRITING: Creative Writing:  Personal Essay/Fiction
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.842973893200357,WRITING SEMINAR IN PHIL: DIGITAL ART
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.1163789379125229,SCIENTIFIC INQUIRY FOR EVIDENCE-BASED PRACTICE
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.8432778803676457,WRITING SEMINAR IN URBS: A WORLD OF CITIES
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.14518128692288865,THE ARTS & POPULAR CULT.: THE ARTS AND POPULAR CULTURE:  BOB DYLAN
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.8497237746691135,WRITING SEMINAR IN CLST: CLASSICAL MYTHOLOGY
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.7970259868459878,WRITING SEMINAR IN ANTH: PHILANTHROPY/DISCONTENTS
CRITICAL WRITING SEMINAR: EINSTEIN & PICASSO,0.1425941792005975,ACROSS FORMS: ART AND WRITING
MANAGERIAL ECONOMICS,0.12120272452828201,MANAGERIAL ACCOUNTING
MANAGERIAL ECONOMICS,0.14463941088269497,MKTG FOR SOCIAL IMPACT
MANAGERIAL ECONOMICS,0.10859722446123962,GAME THEORY
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.11316070157190534,JOYCE'S ULYSSES:  MAKING READINGS
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.11065680675523222,CREATIVE WRITING: Creative Writing:  Personal Essay/Fiction
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.10234852497660929,INDUSTRIAL METROPOLIS
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.8588816657891236,WRITING SEMINAR IN PHIL: DIGITAL ART
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.10509323922587377,SCIENTIFIC INQUIRY FOR EVIDENCE-BASED PRACTICE
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.12451470456867898,THE PUBLIC ENVIRONMENT OF CITIES: AN INTRO TO THE URBAN LANDSCAPE
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.10873530804809435,THE ARTS & POPULAR CULT.: THE ARTS AND POPULAR CULTURE:  BOB DYLAN
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.8657916317842133,WRITING SEMINAR IN CLST: CLASSICAL MYTHOLOGY
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.8091002068034862,WRITING SEMINAR IN ANTH: PHILANTHROPY/DISCONTENTS
WRITING SEMINAR IN URBS: A WORLD OF CITIES,0.14934084491643163,ACROSS FORMS: ART AND WRITING
URBAN FISCAL POLICY,0.10555932080190977,CAPITAL MARKETS
URBAN FISCAL POLICY,0.12487323114464864,REAL ESTATE LAW
URBAN FISCAL POLICY,0.1343518967366931,TAXES AND BUS STRATEGY
URBAN FISCAL POLICY,0.10534105223262794,NONPROFIT SECTOR: ECONOM
SECURITIES REGULATION,0.10668098659709434,ACCELERATED CORP FINANCE
SECURITIES REGULATION,0.2784583635112229,FINANCIAL DERIVATIVES
SECURITIES REGULATION,0.1441100085353744,REAL ESTATE LAW
SECURITIES REGULATION,0.2507690966490892,LAW OF CORP MGMT & FNCE
INTRO BIO-MOLEC BIO LIFE,0.1210186896265311,BIOCHEMISTRY
INTRO BIO-MOLEC BIO LIFE,0.1646617298551176,DARWIN'S LEGACY
INTRO BIO-MOLEC BIO LIFE,0.14040716775101603,MODELING BIOL SYSTEMS
INTRO BIO-MOLEC BIO LIFE,0.13366942807210128,PRINCIPLES DRUG ACTION
INTRO BIO-MOLEC BIO LIFE,0.10410629615125518,BIOLOGY OF HUMAN DISEASE
INTRO BIO-MOLEC BIO LIFE,0.11074993090129302,CELL SIGNALING
INTRO BIO-MOLEC BIO LIFE,0.11734262534651153,ESSENTIALS OF CELL BIO
INTRO BIO-MOLEC BIO LIFE,0.2344912252142479,ADVANCED CELL BIOLOGY
INTRO BIO-MOLEC BIO LIFE,0.17108641640224048,INTRO ORGANISM BIOL. LAB
INTRO BIO-MOLEC BIO LIFE,0.2716365930390583,ESSENTIALS OF GENETICS
INTRO BIO-MOLEC BIO LIFE,0.11832670136845234,ANIMAL PHYSIOLOGICAL AND POPULATION ECOLOGY
HIGH RISK NEONATAL THEORY II,0.17570842026514438,LEADERSHIP ADVOCACY AND THE PRACTICE OF INTEGRATED NURSING CARE OF ASD
HIGH RISK NEONATAL THEORY II,0.16744404430703766,INTERMEDIATE PRINCIPLES OF PEDIATRIC ACUTE CARE
HIGH RISK NEONATAL THEORY II,0.10025103556924227,Advanced Principles of Nurse Anesthesia Practice: Obstetrics Pediatrics
HIGH RISK NEONATAL THEORY II,0.10733691148067431,INTEGRATING CLASSROOM AND CLINICAL PEDAGOGIES IN NURSING EDUCATION
INTRO POSTCOLONIAL LIT: SOUTH AFRICAN LIT/FILM,0.10036423807135106,MIGRATION & MIDDLE EAST
INTRO POSTCOLONIAL LIT: SOUTH AFRICAN LIT/FILM,0.1034897747237594,NATIONALISM IN MID EAST
INTRO POSTCOLONIAL LIT: SOUTH AFRICAN LIT/FILM,0.10589508175079362,20TH-CENT POETRY: 20TH-CENTURY POETRY NOT FROM THE U.S.
INTRO POSTCOLONIAL LIT: SOUTH AFRICAN LIT/FILM,0.1167897206125683,CREATIVE WRITING: Creative Writing:  Personal Essay/Fiction
INTRO POSTCOLONIAL LIT: SOUTH AFRICAN LIT/FILM,0.11061237867638225,LITERATURE AND LAW
INTRO POSTCOLONIAL LIT: SOUTH AFRICAN LIT/FILM,0.16284974861345577,War Fiction and the Postcolonial
STRATGIC MKTG SIMULATION,0.14212033956701509,GROUP DYNAMICS
STRATGIC MKTG SIMULATION,0.10308758752777092,Special Topics: Introduction to Brain Science for Business
TPCS: GENDR/SEXUALTY/LIT: QUEER ATTACHMENTS,0.12082833967142327,ADVANCED RUSS CONV/COMP
TPCS: GENDR/SEXUALTY/LIT: QUEER ATTACHMENTS,0.2398271045066851,WOMEN IN ANCIENT EGYPT
TPCS: GENDR/SEXUALTY/LIT: QUEER ATTACHMENTS,0.10719582376567048,WOMANISM AND IDENTITY POLITICS IN THE REALM OF HIP-HOP
BEGINNING SITAR II,0.10609667884084588,INTERMEDIATE DUTCH II
BEGINNING SITAR II,0.15401385951155572,MOD HEB LIT & CULT TRANS: MODERN HEBREW LIT & CULTURE IN TRANSLATION: IMAGE OF HAIFA & OTHER CITIES
BEGINNING SITAR II,0.12021038187533527,ELEM VIETNAMESE I
BEGINNING SITAR II,0.11291863856584355,VIOLENCE AND THE SACRED
MULTINATIONAL MANAGEMENT,0.11908968672880128,ENVIRON. & ENERGY ECON
MULTINATIONAL MANAGEMENT,0.1162619457357605,INTRODUCTION TO MICRO ECONOMICS
MULTINATIONAL MANAGEMENT,0.1132795977863727,BUSINESS SPANISH I
MULTINATIONAL MANAGEMENT,0.1783085770187261,MONETARY ECON & GLOB ECO
MULTINATIONAL MANAGEMENT,0.10387644819566615,Evidence Based Policies of Economic and Political Development
MULTINATIONAL MANAGEMENT,0.23879217624165505,INTERNATIONAL POL. ECON: International Political Economy
INTR TO OPTIMIZ THEORY,0.1344934768970835,MACHINE PERCEPTION
INTR TO OPTIMIZ THEORY,0.1144433473106759,ELAST&MICROMECH OF MATLS
INTR TO OPTIMIZ THEORY,0.102165346551667,INTERACTVE COMP GRAPHICS
INTR TO OPTIMIZ THEORY,0.15836011920679174,INT PROP&BUS LAW FOR ENG
INTR TO OPTIMIZ THEORY,0.12197012684379784,VIBRATION MECH SYSTEMS
INTR TO OPTIMIZ THEORY,0.4607907809570993,OPTIMIZATION OF SYSTEMS
INTR TO OPTIMIZ THEORY,0.11004550129299381,BUSINESS COMP LANGUAGES
ADV SPOKEN MANDARIN II,0.12706054713862902,ADV BUSINESS CHINESE II
ADV SPOKEN MANDARIN II,0.163194393696763,INTERMED MOD CHINESE II
ADV SPOKEN MANDARIN II,0.15479491582051058,RDGS MOD CHINESE II:LIT
ADV SPOKEN MANDARIN II,0.14268399830628706,BEGINNING CHINESE III
INTRODUCTION TO SYNTAX,0.10259144620811403,TOPICS: LATIN LITERATURE: CATULLUS
Environmental Studies Research Seminar for Juniors,0.28449186073386373,RESEARCH SEMINAR
Environmental Studies Research Seminar for Juniors,0.14568351260456308,Introduction to Sociological Research
Environmental Studies Research Seminar for Juniors,0.3388474684384283,VIPER SEMINAR: Vagelos Integrated Program in Energy Research (VIPER) Seminar Part I
Environmental Studies Research Seminar for Juniors,0.19972671195518266,SENIOR HONORS
Environmental Studies Research Seminar for Juniors,0.19841788399398239,DOING RESEARCH: DOING RESEARCH: QUALITATIVE METHODS AND RESEARCH DESIGN
Environmental Studies Research Seminar for Juniors,0.11289270115764216,JUNIOR HONORS IN HISTORY
Environmental Studies Research Seminar for Juniors,0.1500541257195477,INTRO SOC RESEARCH
NURSING ADMINISTRATION PRACTICUM,0.11089284713415365,LEADERSHIP ADVOCACY AND THE PRACTICE OF INTEGRATED NURSING CARE OF ASD
NURSING ADMINISTRATION PRACTICUM,0.1020244556998536,MANAGING LIFE-THREATENING ILLNESS FROM A PALLIATIVE CARE PERSPECTIVE
NURSING ADMINISTRATION PRACTICUM,0.15126151389636242,INTEGRATION I
NURSING ADMINISTRATION PRACTICUM,0.10050632361682378,MED MISSIONARIES & PARTN
NURSING ADMINISTRATION PRACTICUM,0.10136243740189663,Medical Missionaries and Partners
NURSING ADMINISTRATION PRACTICUM,0.12143726294587563,INTERMEDIATE PRINCIPLES OF PEDIATRIC ACUTE CARE
NURSING ADMINISTRATION PRACTICUM,0.10013316224127573,ADV SPAN/MED PROFS: Advanced Medical Spanish
NURSING ADMINISTRATION PRACTICUM,0.14426918154982177,RACE GENDER CLASS AND THE HISTORY OF AMERICAN HEALTH CARE
NURSING ADMINISTRATION PRACTICUM,0.2174109512088327,NURSING IN THE COMMUNITY
NURSING ADMINISTRATION PRACTICUM,0.1541940390714157,PUBLIC POLICY AND THE NATION'S HEALTH
Medical Missionaries and Partners,0.9915539345045699,MED MISSIONARIES & PARTN
Medical Missionaries and Partners,0.17524835761122176,FOUNDA OF PUBLIC HEALTH
Medical Missionaries and Partners,0.13656715316354126,RACE GENDER CLASS AND THE HISTORY OF AMERICAN HEALTH CARE
Medical Missionaries and Partners,0.15524393718925522,NURSING IN THE COMMUNITY
Medical Missionaries and Partners,0.16913647576650706,PUBLIC POLICY AND THE NATION'S HEALTH
BIOLOGICAL CHEMISTRY I,0.13908963868782362,NANO-SCALE MATERIALS LAB
BIOLOGICAL CHEMISTRY I,0.24943034639318887,BIOLOGICAL CHEMISTRY II
INTRODUCTORY CHEM I,0.3029409684158466,GENERAL CHEMISTRY II
INTRODUCTORY CHEM I,0.12408752921188952,BIOCHEMISTRY RESEARCH
INTRODUCTORY CHEM I,0.11181236657200815,QUANTUM ENGINEERING
LAW SOC POL SEX REPRO: Women Gender Sexuality and the Law,0.11335577002930411,COMP POL. WELFARE STATE
LAW SOC POL SEX REPRO: Women Gender Sexuality and the Law,0.10434409395693453,JUSTICE LAW & MORALITY: Philosophy and the Constitution
LAW SOC POL SEX REPRO: Women Gender Sexuality and the Law,0.10269475714772448,INTRO TO QUEER STUDIES: Introduction to Queer Studies
TOPICS RENAISSANCE DRAMA: ACTING SHAKESPEARE,0.16577683563059678,REHEARSAL & PERFORMANCE: Fefu and her friends by Maria Irene Fornes
FUND OF ACTUARIAL SCI I,0.102590215882571,BUS INSR & EST PLNG
DYN SYS FOR ENG&BIOL APP,0.17785501601385767,SELECT GEOMTRY & TOPOLGY
DYN SYS FOR ENG&BIOL APP,0.12456255658666895,MATH FOR MATLS SCIENCE
DYN SYS FOR ENG&BIOL APP,0.1317049009612809,VIBRATION MECH SYSTEMS
DYN SYS FOR ENG&BIOL APP,0.10403268910061181,GAME THEORY
ADV BUSINESS CHINESE II,0.12648981814711371,CAPITAL MARKETS
ADV BUSINESS CHINESE II,0.11605365273790287,INTERMED MOD CHINESE II
ADV BUSINESS CHINESE II,0.11077135943802403,BUSINESS SPANISH I
ADV BUSINESS CHINESE II,0.110061884582318,RDGS MOD CHINESE II:LIT
ADV BUSINESS CHINESE II,0.10631106068960124,RDGS MODRN CHINESE DOCUM
ADV BUSINESS CHINESE II,0.15584403051178125,FR FOR PROFESSIONS I
ADV BUSINESS CHINESE II,0.10122188734974683,TAXES AND BUS STRATEGY
CNS CLINICAL II: CLINICAL NURSE SPECIALIST: CLINICAL II (280 CLINICAL HOURS),0.1017310527469393,LEADERSHIP ADVOCACY AND THE PRACTICE OF INTEGRATED NURSING CARE OF ASD
CNS CLINICAL II: CLINICAL NURSE SPECIALIST: CLINICAL II (280 CLINICAL HOURS),0.11239028796007618,INTERMEDIATE PRINCIPLES OF PEDIATRIC ACUTE CARE
CNS CLINICAL II: CLINICAL NURSE SPECIALIST: CLINICAL II (280 CLINICAL HOURS),0.10057821321665249,INTEGRATING CLASSROOM AND CLINICAL PEDAGOGIES IN NURSING EDUCATION
CNS CLINICAL II: CLINICAL NURSE SPECIALIST: CLINICAL II (280 CLINICAL HOURS),0.12210380630956136,INTEGRATION I
CNS CLINICAL II: CLINICAL NURSE SPECIALIST: CLINICAL II (280 CLINICAL HOURS),0.15891969055535077,NURSING IN THE COMMUNITY
POLITICAL ECONOMY,0.11411898599632381,Evidence Based Policies of Economic and Political Development
POLITICAL ECONOMY,0.14992154274108058,SOCIAL PSYCHOLOGY
POLITICAL ECONOMY,0.1053915918757023,POLITICAL PSYCHOLOGY
POLITICAL ECONOMY,0.1362646927205802,COMP POL. WELFARE STATE
POLITICAL ECONOMY,0.11673752849162666,GAME THEORY
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.16500311558216033,VIOLENCE AND THE SACRED
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.3364974840616602,CREATIVE WRITING: Creative Writing:  Personal Essay/Fiction
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.3792664665746154,TOPICS: FRESHMAN SEMINAR: ITALIAN FOOD CULTURE IN ART CINEMA AND LITERATURE
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.19359932692698384,PLATO AND ARISTOTLE IN THE RENAISSANCE
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.1784203130564277,INTRODUCTION TO BIBLIOGRAPHY FROM GUTENBERG TO GOOGLE BOOKS
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.21689886244493814,TOPICS IN LUSOPHONE CULTURE - SOCIETY AND VISUAL ARTS
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.36005321390401474,POETRY AND POETICS: LOVE MARRIAGE & POETRY
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.2038730683607046,MLA SEMINARS IN CINEMA: MLA Proseminar: Food and Film
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.13397375629145167,STUDY OF A THEME: TALES OF STUDY ABROAD
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.2184300086474954,The Holocaust - Representation and Silence
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.16350298103418093,The US and Human Rights: Policies and Practices
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.3020610855023221,Food in Latin American History and Culture
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.20380730287264434,ITALIAN DRAMA AND THE PERFORMANCE OF A NATION
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.25973092442362666,French Modernity and Its Discontents
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.16985780646375429,APPROACHES TO GENRE: THE END IS COMING: APOCALYPSE IN FILM AND LITERATURE
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.20315380775906888,MODERN SCI-FI CINEMA
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.14788417171188478,THE ARTS & POPULAR CULT.: THE ARTS AND POPULAR CULTURE:  BOB DYLAN
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.28479727554014184,INTRO TO CREATIVE WRIT: CREATIVE NONFICTION AND POETRY
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.3020610855023221,STORIES WE TELL: LATIN AMERICA AND THE SHORT STORY
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.3020610855023221,Telling It All: Women as Storytellers in Hispanic Fiction
ADV JOURNALISTIC WRITING: SCIENCE/TECHNOLGY/SOCIET,0.23234433456232653,HISTORY AND THEORY OF ANIMATION
JAPANESE/PROFESSIONS II,0.10785871495024832,INTERMED PORTUGUESE II
JAPANESE/PROFESSIONS II,0.278218996019736,INTERMED JAPANESE III
JAPANESE/PROFESSIONS II,0.30885517735194845,INTERMEDIATE JAPANESE I
JAPANESE/PROFESSIONS II,0.14778172379803936,EAST ASIAN GARDENS
JAPANESE/PROFESSIONS II,0.27011158692724424,RDG CLASSICAL JAPANESE I
JAPANESE/PROFESSIONS II,0.14328709549259425,JAPANESE POPULAR CULTURE
RACE AND IDENTITY: COMING OF AGE IN 20TH CENTURY AMERICA,0.11347071931674851,WRITING FOR CHILDREN: WRITING FOR YOUNG ADULTS
INTRO TO SPOKEN JAPAN II,0.1558163725130036,ELEM VIETNAMESE I
INTRO TO SPOKEN JAPAN II,0.10808804635536404,COMMUNICATION BEHAVIOR
ADVANCED FICTION WRITING,0.11114207153507345,GRAPHIC DESIGN WITH CREATIVE TECHNOLOGIES
ADVANCED FICTION WRITING,0.12333962512638513,TOPICS - THE NOVEL: NOVEL AND ROMANCE
ADVANCED FICTION WRITING,0.11109493473959484,CREATIVE WRITING: Creative Writing:  Personal Essay/Fiction
ADVANCED FICTION WRITING,0.1428981491968359,ADVANCED CONV/COMP II
ADVANCED FICTION WRITING,0.1026657231206416,ADVANCED RUSS CONV/COMP
ADVANCED FICTION WRITING,0.10015441427481393,THE ARTS & POPULAR CULT.: THE ARTS AND POPULAR CULTURE:  BOB DYLAN
ADVANCED FICTION WRITING,0.11489510045758085,E. A. DIGITAL HUMANITIES
CONVERSATION & WRITING,0.16486676742816023,INTRO MODERN HEBREW LIT: THE HEBREW SHORT STORY
CONVERSATION & WRITING,0.11718650830429583,JAPANESE POPULAR CULTURE
CONVERSATION & WRITING,0.1611429938649492,MOD HEB LIT & CULT TRANS: MODERN HEBREW LIT & CULTURE IN TRANSLATION: IMAGE OF HAIFA & OTHER CITIES
CONVERSATION & WRITING,0.11275581325828643,SEM MODERN HEBREW LIT: GIANTS OF HEBREW LIT
ADVANCED CELL BIOLOGY,0.20506430540678172,ESSENTIALS OF CELL BIO
ADVANCED CELL BIOLOGY,0.11840364783775091,DARWIN'S LEGACY
ADVANCED CELL BIOLOGY,0.1294314574581443,MODELING BIOL SYSTEMS
ADVANCED CELL BIOLOGY,0.16837094963547805,INTRO ORGANISM BIOL. LAB
ADVANCED CELL BIOLOGY,0.16060747199849432,PRINCIPLES DRUG ACTION
ADVANCED CELL BIOLOGY,0.11634152883072293,CELL SIGNALING
INTR TO ELECTROMECH PROT,0.18300863590357325,DIG INTEG CIRC&VLSI-FUND
CONTROL OF SYSTEMS,0.12830939931196494,FNDMTL SOLID STATE CRCT
CONTROL OF SYSTEMS,0.11678604263983024,VIBRATION MECH SYSTEMS
ISLAM IN MODERN WORLD,0.10949803203336188,BUSINESS SPANISH I
NONPROFIT SECTOR: ECONOM,0.3011508353966823,LEADING NONPROFITS
NONPROFIT SECTOR: ECONOM,0.13452881391646881,SERVICE OPER MGMT
NONPROFIT SECTOR: ECONOM,0.11543020290061719,PUBLIC POLICY AND THE NATION'S HEALTH
MANAGING LIFE-THREATENING ILLNESS FROM A PALLIATIVE CARE PERSPECTIVE,0.13043274379289244,INTERMEDIATE PRINCIPLES OF PEDIATRIC ACUTE CARE
MANAGING LIFE-THREATENING ILLNESS FROM A PALLIATIVE CARE PERSPECTIVE,0.1927751661023553,NURSING IN THE COMMUNITY
CASE STUDY: CANCER,0.1415656846096559,LEADERSHIP ADVOCACY AND THE PRACTICE OF INTEGRATED NURSING CARE OF ASD
CASE STUDY: CANCER,0.12260226299137443,INTEGRATION I
CASE STUDY: CANCER,0.16121592351907119,NURSING IN THE COMMUNITY
INTRO MODERN HEBREW LIT: THE HEBREW SHORT STORY,0.1556265627734206,MOD HEB LIT & CULT TRANS: MODERN HEBREW LIT & CULTURE IN TRANSLATION: IMAGE OF HAIFA & OTHER CITIES
INTRO MODERN HEBREW LIT: THE HEBREW SHORT STORY,0.10187023865629424,RDGS MOD CHINESE II:LIT
INTRO MODERN HEBREW LIT: THE HEBREW SHORT STORY,0.34955632309452206,SEM MODERN HEBREW LIT: GIANTS OF HEBREW LIT
ACCELERATED CORP FINANCE,0.10220386596131524,CAPITAL MARKETS
ACCELERATED CORP FINANCE,0.11312366906969777,LAW OF CORP MGMT & FNCE
EARLY MOD ATLANTIC WORLD,0.14871774389507605,RISE&FALL OF SPANISH EMP
EARLY MOD ATLANTIC WORLD,0.13675903927038155,HISTCLTR EARLY INDIA: HISTORY CULTURE AND RELIGION IN EARLY INDIA
ACCEL INTERMEDIATE SPAN,0.12390604924841084,Food in Latin American History and Culture
ACCEL INTERMEDIATE SPAN,0.19414004364918333,ELEMENTARY SPANISH II
ACCEL INTERMEDIATE SPAN,0.10839675509092471,ELEM VIETNAMESE I
